"","id_verg","journaallijn_id","text"
"66",1205551,1206303,"minister, het huidige plan is echt te weinig en te weinig ambitieus. de vlamingen, mijnheer vandaele, kunnen echt niet wachten op het volgende regeerakkoord om met de juiste normen te gaan werken. die 25 procent vlamingen zeggen dat ze problemen hebben met de luchtwegen, zij hebben echt geen boodschap aan het feit dat het in het huidige regeerakkoord niet staat en dat het in het volgende zal moeten worden ingeschreven.u vroeg ons om u te helpen in januari, u vroeg om input, om suggesties. op 16 mei heb ik ons voorstel van resolutie ingediend betreffende structurele maatregelen zuivere lucht, vooral in de hotspotgebieden. ik heb daar nog geen reactie op gekregen. er staan nochtans heel veel voorstellen in die kant-en-klaar zijn, en waar u mee aan de slag kunt. we zijn nogal wat sneller dan u. ik hoop dat u dit ter harte neemt zodat u een versnelling hoger kunt schakelen, want die vlamingen met luchtwegenproblemen, die wachten niet. <span style=""font-style:italic;"">(applaus bij groen en sp.a)"
"67",1279969,1286297,"voorzitter, ik vond het belangrijk dat ik hier aanwezig was, aangezien het energiebeleid het klimaatbeleid inderdaad versterkt. we zetten alles op alles. als de vraag is wat ik nog bijkomend zal doen, dan zou ik dat in feite een blamage vinden. want als ik nu nog een versnelling hoger zou moeten gaan, dan zou dat betekenen dat ik mijn job als energieminister in de voorbije jaren niet goed heb gedaan.de europese commissie schuift vandaag zeven pijlers naar voren, en vier daarvan zijn gericht op energie. energie-effici&#235;ntie staat altijd al vooraan. we hebben de maatregelen genomen in het vlaams energie- en klimaatplan 2030 rond energie-effici&#235;ntie, uitfaseren van fossiele verwarmingsbronnen, maar ook hernieuwbare energie maximaliseren en meer elektriciteit gebruiken als energiebron. dat is het tweede wat de europese commissie zegt. wij doen alles  en dat is een understatement  om zo veel mogelijk hernieuwbare energie te realiseren in vlaanderen: zon, wind, warmte. we halen onze tussentijdse doelstellingen. we staan aan de kop in europa, zowel qua zon per vierkante kilometer als qua windmolens per vierkante kilometer. voor mobiliteit hebben we het clean power for transport, het laadpalenplan  ik heb vanmorgen in de commissie collega diependaele van antwoord gediend  en dan een slimme netwerkinfrastructuur en interconnectiviteit. u weet dat het decreet digitale meter normaal gezien nog deze maand, of volgende maand dan toch, in de plenaire en in de commissie moet komen.het besluit is dus: we doen er alles aan, we blijven ervoor gaan. het is niet alleen de minister van energie maar iedereen die samen die doelstelling moet halen. ik geloof in innovatie, maar ik geloof ook in het feit dat samenwerking loont, en dat wij de doelstellingen samen kunnen bereiken, collega schauvliege."
"68",1243577,1244899,"collega's, ik wil nog eens herhalen wat ik daarnet heb gezegd in mijn inleiding, maar dat wordt blijkbaar nooit gehoord of het dringt niet door omdat men op voorhand heeft bedacht wat ik zou kunnen zeggen en men staat daar al klaar voor. greenpeace en de actiegroepen uiten een terechte bezorgdheid en de vlaamse regering neemt die problematiek ook ter harte. ik kan het nog honderd keer herhalen, maar als je het niet wil horen, of als je het niet wil geschreven hebben, kan ik het hier nog maar eens heel uitdrukkelijk met een aantal uitroeptekens ook herhalen. dus, collega&#39;s, het is ons menens. collega schiltz, met het feit dat we voor die lage-emissiezones een kader hebben uitgewerkt, is het natuurlijk de bedoeling dat de steden en gemeenten die dat zullen invoeren, ook binnen dat kader blijven. het is niet de bedoeling dat er overal een mikmak komt. tot nu toe is er eigenlijk ook maar &#233;&#233;n stad die die lage-emissiezone op die manier heeft doorgevoerd. andere steden hebben een circulatieplan gemaakt en dat is natuurlijk ook hun goed recht. ik wil maar zeggen, dat is een eigen initiatief van de stad en het is niet ge&#235;nt op het kader dat wij in vlaanderen hebben uitgetekend. ik vind dat ook goed. zeggen dat het overal hetzelfde moet zijn, lijkt mij geen optie. het is heel belangrijk dat steden en gemeenten op maat van hun stad kunnen kijken welke maatregelen, die ook het meeste effect hebben op de lokale luchtkwaliteit, ze concreet kunnen nemen. collega poschet, het klopt natuurlijk dat in de omgeving van scholen, waar de meest kwetsbaren zitten, onze kinderen, heel wat mensen hun kinderen met de auto naar school brengen, daar hun auto laten draaien en dat dat natuurlijk een enorme impact heeft op de lokale luchtkwaliteit. steden en gemeenten kunnen daar heel sterk in sturen om ervoor te zorgen dat dat niet gebeurt. onderwijs heeft een initiatief genomen om samen te bekijken hoe we een aantal leidraden kunnen geven aan de scholen om er samen met de stads- en gemeentebesturen mee aan de slag te gaan. collega&#39;s, de teksten voor het nieuwe fijnstofluchtactieplan zijn er en worden op dit moment verfijnd op basis van de nieuwe inzichten die er zijn. dat wordt niet ge&#235;nt op de europese norm, maar op de norm van de wereldgezondheidsorganisatie. dat is ook terecht. die teksten zijn zo goed als klaar. daar wordt de laatste hand aan gelegd. het is natuurlijk ook een heel sterk participatief traject waar ook heel veel inspraak is. het zal binnenkort, voor de zomer, zeker op de tafel van de vlaamse regering liggen. wat de oude dieselwagens betreft, heeft de vlaamse regering er inderdaad voor gekozen om mensen die kiezen voor een mooie, schone, propere wagen, te belonen op twee vlakken: als je er een aankoopt via de belasting op de inverkeerstelling, als je ermee rijdt op basis van de jaarlijkse verkeersbelasting. ik verwacht op het vlak van mobiliteit heel veel van de slimme kilometerheffing. een paar vragen eerder is hier een heel debat geweest daarover. ik denk dat de parameter van wat een wagen doet aan de omgeving, heel sterk moet worden vertaald in die slimme heffing op het vlak van mobiliteit. natuurlijk is er ook zoiets als het algemeen mobiliteitsplan. ik ga ervan uit dat daar voldoende duurzaamheidsaspecten in worden opgenomen.een laatste punt waar we voldoende aandacht aan moeten spenderen, is dat er een duidelijke link is met de manier waarop onze ruimtelijke ordening georganiseerd is. als mensen ver weg gaan wonen, moeten ze zich op een of andere manier kunnen verplaatsen en gaan ze maar al te vaak, bijna noodgedwongen, grijpen naar die wagen. de omslag die we willen maken met het beleidsplan ruimte vlaanderen om mensen dichter in de kern en dichter bij de school te laten wonen, is een heel belangrijke schakel om de luchtkwaliteit te verbeteren. ik roep iedereen op die de mond vol heeft van actie te nemen en urgent op te treden, om ook daar verantwoordelijkheid te nemen en de moed te hebben om de stap te zetten om het beleidsplan ruimte vlaanderen effectief aan te nemen. <span style=""font-style:italic;"">(applaus bij de meerderheid)"
"69",503312,503745,"mijnheer daems, we delen in elk geval de bezorgdheid om de zorgvuldige aanpak in dit dossier. maar dat wordt in elk dossier verwacht van een overheid die zichzelf respecteert.  de milieuvergunning, blijkbaar verleend door toenmalig minister sannen, omvatte een bijzondere voorwaarde. het bedrijf moest een impactstudie uitvoeren om het effect van de lozingen op de waterlopen na te gaan.   die impactstudie is ondertussen uitgevoerd. er werden verschillende zaken onderzocht: de impact van de lozingen op de laak, de demer, de dijle en de winterbeek. die studie maakt volledig deel uit van het mer, dat wordt opgemaakt en dat conform is verklaard door de cel-mer. een minister moet niet sturen in mer-rapporten en nog minder in conformverklaringen.   op dit ogenblik buigt de bestendige deputatie van limburg zich over het dossier. u zult het me niet kwalijk nemen dat ik daar vandaag grote verklaringen over afleg. dat zou getuigen van onzorgvuldigheid.   uw vragen over de verontreiniging zijn terecht. de afdeling water heeft ori&#235;nterende bodemonderzoeken gedaan. op dit moment zijn er beschrijvende bodemonderzoeken bezig, die moeten nagaan hoe we de bodem- en oeververontreiniging kunnen aanpakken. we gaan ook na welke verontreiniging we historisch kunnen linken aan het bedrijf en welke niet. daarover bestaat vandaag geen duidelijkheid.   over de nodige saneringen op het terrein is begin oktober een ontwerp van bedrijfsspecifieke overeenkomst overgemaakt aan het bedrijf. eind volgende week wordt die besproken door ovam en het bedrijf. we volgen in elk geval het dossier verder op."
"70",1630607,1632951,"minister, ik dank u voor uw bijkomend antwoord. het goede nieuws is dat de drinkwaterbevoorrading de komende periode niet in het gedrang lijkt te komen. dat is het goede nieuws. we moeten wel voorbereid zijn op een langere periode van droogte. we mogen niet in paniek raken en moeten wetenschappelijk onderbouwde maatregelen nemen. daar mogen we niet van afwijken. ik roep u wel op om in te zetten op twee sporen. ten eerste moet u inzetten op de structurele sporen, maar ook moet u op korte termijn nagaan hoe we deze zomer en ook de komende periode, vooraleer de structurele maatregelen gerealiseerd zijn, toch kunnen tegemoetkomen aan droogte, water langer kunnen vasthouden en ervoor zorgen dat er water ter beschikking is. daarbij wil ik de hoop uitspreken dat het de komende dagen of voor het einde van de maand nog eens zal regenen. dat zou ook wat druk van de ketel halen. ik dank u."
"71",1266603,1268051,"naar aanleiding van de droogte vorig jaar, heb ik een aantal keer aangedrongen op het aanstellen van een droogteco&#246;rdinator. ik ben blij dat hij er is. de co&#246;rdinatiecommissie integraal waterbeleid (ciw) neemt die rol waar en naar mijn aanvoelen doet ze dat op een heel serieuze manier.maar ik heb toch sterk het gevoel dat we vandaag vooral ingaan op kortetermijnmaatregelen die genomen moeten worden rond water. natuurlijk, als het probleem daar is en dringend wordt, dan is dat ook nodig. wat mij vooral interesseert, is onze langetermijnvisie op de waterbeschikbaarheid en het droogterisicobeheer, zoals dat zo mooi heet. hoe ver staat het met de bijhorende maatregelen om vlaanderen in de toekomst minder kwetsbaar te maken voor de gevolgen van droogte?"
"72",1006386,1008622,"minister, we zijn blij dat er effectief werk wordt gemaakt van wat u het asbestafbouwplan noemt en dat in 2014 werd aangekondigd. er zit in vlaanderen nog 3,7 miljoen euro ton asbest in leidingen, gevelbekledingen, golfplaten, isolatie. het is goed dat u daar nu werk van maakt.het plan geeft inderdaad aan welke vormen van asbest men prioritair moet aanpakken en geeft ook voorrang aan scholen. dat u dat meteen op grote schaal aanpakt  driehonderd scholen  is een goede zaak.ik heb nog &#233;&#233;n vraagje over de methodiek van de inventarisatie. gaat men in elke school ter plekke? of gaat men via plannen en documenten uitzoeken hoe het zit, en gaat men maar af en toe een steekproef doen? hoe gaat men dat precies aanpakken?"
"73",1205551,1206330,"voorzitter, ik onderschrijf zeker niet het standpunt van collega nevens dat lokale besturen lichtzinnig zouden overgaan tot het ondertekenen van een burgemeestersconvenant. limburg is koploper in het ondertekenen van burgemeestersconvenanten, en dit gebeurt zeker niet lichtzinnig, mijnheer nevens, integendeel. in het convenant zitten ook meer aspecten dan enkel mobiliteit.anderzijds heb ik ook vernomen dat awv zelf heeft gezegd dat de meetapparatuur die werd gebruikt, niet meer up-to-date was, verouderd was, dat er nieuwe metingen moeten komen. minister, u geeft al aan dat u daarover zult overleggen met uw collega van mobiliteit. ik denk alleszins dat het heel belangrijk is dat we de juiste cijfers hebben, dat daar dringend werk van wordt gemaakt. in het verleden heeft de vlaamse instelling voor technologisch onderzoek (vito) daar al mooie studies over gemaakt. ik denk dat vito ook nu opnieuw de meest geschikte partij is om daar werk van te maken, maar opnieuw, er zit heel wat meer in dan alleen de mobiliteitscijfers. ik denk aan alle andere aspecten, onder meer het energiezuinig maken van gebouwen en tal van andere investeringen die lokale besturen samen met de inwoners doen. ik denk dus zeker niet dat men zomaar kan zeggen dat er lichtzinnig te werk wordt gegaan."
"74",893945,894653,"ik wil bevestigen wat daarnet onder meer door de heer martens is gezegd. enkele maanden geleden waren we op bezoek in kopenhagen op het europees milieuagentschap. we kregen daar een pluim omdat vlaanderen in de europese kopgroep zit, of het nu over afval gaat of over milieubeleid in het algemeen. het feit dat we een van de dichtstbevolkte gebieden zitten in europa heeft daar natuurlijk mee te maken. in die zin is mijn betoog erop gericht om ook in deze moeilijke economische tijden toch te vragen dat wij ook hier, gewaarschuwd door deze piekwaarnemingen, absoluut prioriteit moeten geven aan de volksgezondheid."
"75",1635864,1637351,"ik hoor de collegas bezig over het stikstofakkoord en over jonge boeren, maar het gaat natuurlijk niet alleen over jonge boeren, collegas. als we dat stikstofprobleem niet opgelost krijgen  en we hebben het krokusakkoord  dan komt er een vergunningenstop voor heel onze economie: voor de landbouw, voor de industrie, voor de wegenbouw, voor de huizenbouw. en ik denk dat niemand dat wil. nederland is in die situatie terechtgekomen. wij willen dat in vlaanderen absoluut vermijden. en wat de n-va betreft, willen wij dat in de toekomst ook absoluut vermijden. ik denk dus inderdaad dat we het stikstofakkoord, zoals het er nu ligt, de grote krachtlijnen daarvan, moeten uitvoeren. <span style=""font-style:italic;"">(applaus bij de n-va)"
"76",428410,428658,"mijnheer de minister, ik had niet verwacht dat u iets anders zou zeggen dan wat u op de actuele vraag van 9 november hebt geantwoord, na het afspringen van de onderhandelingen. u hebt hier alleen nog eens de principes herhaald. van in het begin hebben we ook gezegd dat we het eens zijn met die uitgangspunten.   u zegt ook dat u blij bent met het arrest. u voegt eraan toe dat u uw deel van het arrest zult uitvoeren. u zult aan biac vragen dat er binnen de 20 dagen een milieu-effectenrapport wordt opgemaakt.   het andere deel situeert zich echter in de politieke sfeer. ik heb u daar ook op gewezen. de rechtbanken spreken elkaar op alle mogelijke manier tegen. vandaag zijn wij de tevreden partij. morgen volgt er echter misschien een uitspraak die tegen dit vonnis ingaat.   dat is de reden van de oproep aan de politici om het heft in handen te nemen. de vraag was waarom de vlaamse regering hierover zo lang heeft gezwegen, waarom ze zelf niet een aantal initiatieven heeft genomen. blijkbaar bent u nog altijd niet van plan om welk politiek initiatief dan ook te nemen.   men kan natuurlijk blijven wachten tot de 'niet-correcte partner&#39;, zoals u die noemt - ik neem aan dat u daarmee de brusselse regering bedoelt - zich correct opstelt. u kunt daarop blijven wachten tot sint-juttemis.   de tijd is gekomen om die partner te dwingen zich correct op te stellen. u hebt daar ook de politieke middelen voor. alleen vergt het politieke moed om die op een bepaald ogenblik ook in te zetten.   mijnheer van rompuy, u zegt dat de brusselse regering op basis van het arrest van het hof van beroep de geluidsnormen niet zal wijzigen. dat valt nog te bezien. als cd&amp;v en sp.a daarvan in de brusselse regering een breekpunt maken, dan worden ze gewijzigd! de voorwaarden zijn dan op zijn minst aanwezig om verder na te denken over de evenwichtige spreiding, rekening houdend met de technische mogelijkheden.   alles hangt dus af van de politieke moed van zowel de vlaamse regering als van de vlaamse partijen in de brusselse regering. wat dat betreft, heb ik vandaag niet veel nieuws gehoord. (applaus bij het vlaams belang)<"
"77",1441690,1443311,"ik was van plan u te vragen of u in overleg gaat met mevrouw khattabi. maar mijn vraag is nu: hoe zit het met uw collegas in de vlaamse meerderheid? zit u in de vlaamse regering op &#233;&#233;n lijn?"
"78",898424,900312,"minister, uiteraard zijn wij voor een billijke verdeling van de lusten en lasten. u hebt gelijk dat ook de andere gewesten moeten doen wat ze kunnen om hun co<span style=""vertical-align:sub;"">2-uitstoot terug te dringen. maar de billijke verdeling van lasten gaat ook over de lasten ter financiering van onze internationale engagementen. en daar gebiedt de waarheid te zeggen dat voor de snellestartfinanciering vlaanderen 5 miljoen euro heeft bijgedragen, walloni&#235; 8 miljoen euro en de federale overheid 78 miljoen euro. vlaanderen heeft zijn proportionele aandeel in die lasten tot nog toe dus niet opgenomen.als er een akkoord komt, minister, ga ik ervan uit dat u bereid bent om het nodige te doen om dat akkoord ook mogelijk te maken. ik ga ervan uit dat u een zekere welwillendheid aan de dag legt om op 4 december te landen. want laat ons eerlijk zijn: op 4 december vindt de laatste vergadering plaats van de nationale klimaatcommissie die we in deze legislatuur nog hebben om met succes zon akkoord af te ronden. als dat er niet is op 4 december, vier jaar na de europese lastenverdeling, is dat een ware schande voor alle overheden in dit land."
"79",483900,484224,"u kunt veel bronnen raadplegen. u kunt ook synatom als bron aanhalen, maar daar kan ik 20 andere bronnen van onafhankelijke instellingen tegenover zetten, die net het tegenovergestelde beweren.  waarom benadrukt het ipcc in elk nieuw rapport dat kernenergie geen realistische bijdrage kan leveren aan de strijd tegen het broeikaseffect, maar als gevolg van het wegdraineren van middelen, effectieve maatregelen veeleer tegenwerkt?  er is ook nog het afvalprobleem. nergens ter wereld is daar een oplossing voor. ik richt me nu tot de heer van dijck, die de eer heeft in een gemeente te wonen die dankzij een beslissing van de vld en sp.a in de federale regering, binnenkort laagradioactief afval definitief mag bergen. een maand geleden heb ik met de heer daems het kernafvalcentrum in soulaine bezocht. dessel wil net hetzelfde centrum bouwen.   we hebben de offici&#235;le rondleiding gekregen in soulaine, we hebben met de pr-dienst gepraat, maar we hebben ook met lokale beleidsmensen gepraat, die zeiden: &quot;men beloofde ons in het begin dat er geen radioactieve lekken zouden zijn. op dit ogenblik, terwijl het centrum wordt volgestouwd met laagradioactief afval, wordt er al radioactiviteit in de lucht en het grondwater gemeten.&quot;   iemand anders zei: &quot;we hoopten, zoals men ons had voorgespiegeld, dat heel wat toeristen naar het bezoekerscentrum zouden komen. wij hebben hier een recreatiecentrum. we proberen in alle talen te zwijgen over het feit dat er vlakbij een kernafvalcentrum is, want we merken dat de toeristen wegblijven.&quot; denk hieraan als men pretendeert dat er voor laagradioactief afval al een oplossing zou zijn. als dat voor laagradioactief afval niet het geval is, dan zeker niet hoogradioactief afval."
"80",566042,566678,"er wordt nu op ldd geschoten, maar ik herinner er u aan dat ldd al een oplossing had voorgesteld nog voor ldd bestond. (applaus)<dat was in het jaar 2002. dat is al gezegd. het heeft de provincie west-vlaanderen ertoe gebracht om een belofte te doen zoals alle provincies. we hebben ons met de gemeente koksijde kandidaat gesteld om een oefenterrein te organiseren. daarvoor was de nodige draagkracht in ons schepencollege aanwezig. dat punt zou erdoor komen. tot onze grote verwondering werden wij door de provincie niet geselecteerd. er waren door de provincie twee plaatsen geselecteerd: ieper en jabbeke.nadien bleek dat daar geen draagkracht aanwezig was. er waren destijds 35 afwegingscriteria vooropgesteld. ik denk aan bijvoorbeeld de afstand van woonkernen om lawaaihinder te vermijden, de juiste zones en zo meer. wij zaten in de juiste stedenbouwkundige zone, dat was allemaal in orde. toch werd koksijde niet in aanmerking genomen, echter veeleer uit politieke overwegingen. de conclusie die men daaruit kan trekken, is dat men veel beter met de lokale niveaus kan werken. er zijn al tussenkomsten naar voren gebracht waarin werd gesteld dat het heilloos is om opnieuw met de provincies te werken. veel beter is het zich rechtstreeks tot de steden en gemeenten te richten.men zou verwonderd staan kijken in steden en gemeenten te constateren dat er wel degelijk een draagkracht aanwezig is om tot oplossingen te komen. u bent er als minister van sport en ruimtelijke ordening zeer goed voor geplaatst. het gaat hier immers vooral om een probleem van ruimtelijke ordening. u zou twee vliegen in &eacute;&eacute;n klap slaan."
"81",1266603,1268083,"voorzitter, het klopt dat bedrijfswagens voor loonruil een onderdeel zijn van een breder plan binnen de vrt, dat zowel een sociaal plan is als een mobiliteitsplan. eigenlijk is de aanleiding de verhuizing naar het nog te bouwen nieuwe gebouw. u weet dat het huidige gebouw niet meteen een toonbeeld is van duurzaamheid. het is tot op de draad versleten. men zal naar een duurzaam gebouw verhuizen. aanpalend aan het huidige gebouw heeft men meer dan duizend parkeerplaatsen.het brusselse hoofdstedelijke gewest heeft gesteld dat de vergunning voor het nieuwe gebouw kan worden afgeleverd voor een goede zeshonderd parkeerplaatsen. bij de vrt is er de wil om te verduurzamen, maar er is ook de noodzaak.mochten de bedrijfswagens voor loonruil de enige maatregel zijn, dan zou ik de vraagstellers volledig kunnen bijtreden. er is evenwel een breder verhaal. men wil meer inzetten op fietsvergoedingen. men wil blijven inzetten op openbaar vervoer. men wil meer inzetten op telewerken. de loonruil met de bedrijfswagens is met andere woorden maar een van de maatregelen. er zijn nu eenmaal een aantal medewerkers die, wegens de zeer onregelmatige werkuren of om andere redenen, met de auto moeten komen. daar kan men heel moeilijk omheen. de regeling is zeker niet met de natte vinger uitgewerkt. in een proefproject met tweehonderd werknemers werd dit aanbod gedaan.men schat dat van de 1500 rechthebbenden die gebruik zouden kunnen maken van een loonruil, er 10 &agrave; 15 procent op in zou kunnen gaan. bij deze wagens hoort geen tankkaart. het mogen geen dieselwagens zijn. er wordt een stimulans gegeven om te kiezen voor elektrische wagens en ze moeten een minimale ecoscore hebben van 68. er zijn dus een aantal beperkende maatregelen om dit niet uit de hand te laten lopen. ik zou er ook niet automatisch van uitgaan dat er nieuwe wagens in het verkeer komen. dat kan, dat spreek ik niet tegen. maar het kan ook dat bestaande wagens door andere, groenere vervangen worden. in elk geval is van al de maatregelen die ik net heb opgesomd, de doelstelling van de vrt om over 2 of 3 jaar, in 2021, het woon-werkverkeer met de wagen met 40 procent te verminderen.ziedaar de uitleg die ik u kan geven. ik hoef deze plannen niet goed, noch af te keuren. ze behoren tot de strategische keuze en de autonome bedrijfsvoering van de vrt."
"82",900571,902334,"minister, ik begrijp u niet goed. tijdens de discussie in de commissie hebt u gezegd dat de niet-aanwending van die saneringsbijdrage voor rioleringen tegen de geest van het drinkwaterdecreet ingaat. u zei toen dat wij het rapport van de vmm moesten afwachten alvorens u actie kunt ondernemen. dat rapport ligt er nu. waarom onderneemt u dan geen actie? als de houding van onze gemeenten tegen de geest is van het decreet, dan moeten wij de letter van het decreet wijzigen.ik gooi hier niet alles op &#233;&#233;n hoopje. ook de gemeentelijke taken moeten door vlaanderen worden aangestuurd. destijds is afgesproken dat er gebiedsdekkende uitvoeringsplannen zouden komen voor de gemeentelijke rioleringsplannen, met bindende bepalingen over welke investeringsprojecten binnen welke periodes moeten worden aangevat. die gebiedsdekkende uitvoeringsplannen zijn er nog altijd niet, waardoor de gemeenten, die voor de komende zes jaar meerjarenplannen en -begrotingen hebben opgemaakt, daar geen rekening mee konden houden. dat is een fatale blunder van het beleid. het was de bedoeling om die gebiedsdekkende uitvoeringsplannen ter beschikking te stellen vooraleer die meerjarenplannen en -begrotingen zouden worden opgemaakt."
"83",988830,990782,"minister, de uitdaging bestaat erin om een ge&#239;ntegreerd beleid te maken en niet uit te gaan van het feit dat er een tegenstelling zou zijn tussen economie en natuur, zoals die discussie met de poldergraslanden nu ook wordt gevoerd. we moeten de natuur niet opsluiten in de reservaten en dan proberen de economie meer ruimte te geven, maar naar een globaal beleid gaan. minister, ik heb het gevoel dat u daarin onvoldoende wordt gesteund door uw coalitiepartners. we hebben het in de vorige actuele vraag gehad over de relatie tussen mobiliteit en ruimtelijke ordening. we hebben het gehad over het klimaatbeleid en de relatie met de minister van energie. we hebben het de voorbije tijd gehad over verschillende dossiers waarin we merken dat deze regering stilstaat. minister, wordt u wel gesteund door uw coalitiepartners n-va en open vld in uw pogingen om naar een duurzaam vlaanderen te gaan?"
"84",1279969,1286297,"ik wil het voor de collegas toch nog eenmaal stellen: ik ben geen klimaatnegationist, ik ben ook geen fatalist, ik ben een klimaatrealist. samen met mij zijn heel wat burgers realistisch, en samen met mij zijn heel wat burgers ongerust over de factuur die iedere keer opnieuw wordt doorgeschoven naar de hardwerkende burgers. daarom sta ik hier vandaag: niet om nogmaals strengere doelstellingen te verdedigen, zoals de collegas hier achter mij, maar wel om de mensen, de gele hesjes die iedere maand opnieuw moeten vechten om al hun facturen te betalen, al hun milieutaksen te betalen die door jullie en de federale regering worden opgelegd, te verdedigen. het wordt tijd dat het gedaan is dat de modale burger het gelag betaalt van een dergelijke politiek. <span style=""font-style:italic;"">(applaus bij het vlaams belang)"
"85",1396424,1398459,"dank u wel, voorzitter. minister, het lijkt er inderdaad op dat er in deze zaak meer stinkt dan alleen maar afval. er zijn twee mogelijke projecten voor nieuwe afvalverbrandingscapaciteit in antwerpen. het ene is een project in de haven, dat trouwens mede bestudeerd en ontworpen is op vraag van partijgenoten van mij in antwerpen. het andere is een project van isvag, dat een uitbreiding van de capaciteit in het midden van een woonwijk brengt. de vlaamse instelling voor technologisch onderzoek (vito) heeft een studie gemaakt over die twee alternatieven. het isvag-alternatief is drie miljoen euro duurder, is minder energie-effici&euml;nt, stoot meer co<span style=""vertical-align:sub;"">2 uit en is qua kosten-batenanalyse dus negatief. dat concludeerde ook het vlaams energieagentschap in zijn advies. op basis daarvan heeft de gewestelijke omgevingsvergunningscommissie een negatief, ongunstig advies aan u &ndash; want u zult moeten beslissen wie de vergunning krijgt &ndash; uitgebracht. raar maar waar, normaal gezien is dat een procedure die &eacute;&eacute;n keer doorlopen wordt en dan stopt, maar op een bepaald ogenblik besliste het vea iets anders. blijkbaar wist u daar op voorhand van, want eigenlijk hebt u het aangekondigd op de antwerpse televisie op pinksteren &ndash; de vurige tongen waren in u gevaren. u hebt toen laten weten dat dat advies maar voorlopig was. dat is eigenlijk bijna nooit voorlopig. dat is altijd definitief. maar plots, als bij wonder, heeft het vea zijn standpunt bijgestuurd en heeft het laten weten dat die kosten-batenanalyse eigenlijk allemaal zo serieus niet is. &lsquo;we willen toch niet dat dat bepalend is voor een milieuvergunning?&rsquo; u bent de minister die altijd zegt dat we geld moeten besparen, dat we geen middelen van de belastingbetaler mogen weggooien, dat we effici&euml;nt bestuur moeten voeren. en uw agentschap, blijkbaar onder uw druk &ndash; dat is het gerucht in elk geval, u krijgt de kans om het tegen te spreken &ndash; beweert dat die kosten-batenanalyse helemaal niet belangrijk is. &lsquo;bouw die oven in die woonwijk. maak dat de belastingbetaler meer zal moeten betalen voor zijn afvalverbranding. zorg dat u daarnaast ook nog eens een minder energie-effici&euml;nt beleid zult voeren.&rsquo; de vraag is dus, minister, als dit klopt, en u wist er blijkbaar van, hoe is het in godsnaam mogelijk dat een agentschap onder uw bevoegdheid dat soort stellingen inneemt en zijn advies bijstuurt, blijkbaar in de richting van een aantal investeerders?"
"86",494310,494731,"ik zit hier al de hele tijd met mijn vinger omhoog! ik had wel als eerste een vraag om uitleg over dit probleem ingediend. het is omdat de vragen van onze fractie zo populair zijn, dat we geen extra vraag kunnen stellen."
"87",1372974,1379975,"wij ondersteunen de minister volledig. we hebben in het verleden bij voormalig minister muyters er moeite voor gedaan om de harde motorsport in vlaanderen te handhaven. ook toen was er de keuze om alternatieve circuits te zoeken. hij is er niet in geslaagd. jaren heeft hij er moeite voor gedaan om dat door te laten gaan, maar dat is niet gelukt.mijnheer danen, u moet ook beseffen dat wij in deze internationale sport naam en faam hebben, niet alleen in de rallycross maar ook in het wrc en ook in de motorcross. wij moeten hier in vlaanderen zulke circuits kunnen behouden. dat zo'n circuit in recreatiegebied ligt, is perfect. daar is perfect een vergunning mogelijk.mijnheer vandenhove, dat er werk moet worden gemaakt van het park hoge kempen: ja, dat mag uitbreiden. ik ben daar zelfs een groot voorstander van, maar dan moet het ook mogelijk zijn om in zo&#39;n gebied, waar er een recreatiezone is, een dergelijke sport uit te oefenen."
"88",1239093,1240286,"voorzitter, laat me duidelijk zijn: ook onze fractie veroordeelt natuurlijk alle gevallen van inbreuken op dierenwelzijn. het is natuurlijk gemakkelijk om de schuld te steken op de grootschalige industrie zowel in de veesector als in de kippensector. door te zeggen dat we ermee gaan stoppen, is het probleem niet opgelost. wat gaan we doen? gaan we alles importeren vanuit zuid-amerika en andere landen waar dierenwelzijn niet eens op de politieke agenda staat, collega engelbosch?ik volg collega caron: de schuld of een stuk verantwoordelijkheid leggen bij de consument is terecht, maar de schuld leggen vanwege de prijs is niet correct. het zijn de grootwarenhuizen die die prijzenslag organiseren. vandaar mijn bijkomende vraag. minister, u zegt dat u de consument wilt sensibiliseren over het aankopen van voeding. ik denk dat u ook inspanningen moet doen om de grootwarenhuizen te sensibiliseren over hun soms schandalige prijzenslag."
